seller_id,count_customers
e627629ba868740e287800f1a9be81c2,11
058cb5aeb36d7c0fcae20fc85d5e0a59,11
d4ffeb15b67e81ff9af2b4252d99fb7e,11
a23266650e7c84bb93fbbba502137478,11
63a79f5a7eb5cb48a7e5787b141c7993,11
2addf05f476d0637864454e93ba673d5,11
334cab711dee080b079fa5779b584783,11
d4910f1cdcfdabd48d6b316e395d4a23,11
bc302730ea8cf49b5c74f579febb5bbf,11
89f69225956f951295ca4c7fb1266553,11
e256a62e0ac58c0edfba09966142d561,11
c5f7feb04a6a1fb3596322bfc3cf1917,11
fe701d88b67eaca109dffd464d1be9f9,11
723cd880edaacdb998898b67c8f9da30,11
f0e103c63864d5405b958d984b6e94c9,11
1cbd32d00d01bb8087a5eb088612fd9c,11
1c5e4e49b9079480255b49d50aac1aa9,11
1b7e5006cb25dd23ce8686691013b121,11
8ca1551acf9832a4cf467bbbac15851f,11
1b1ae47a313a825a7ccceb8e2e30fa9d,11
0249d282d911d23cb8b869ab49c99f53,11
403aa86912527d730337ffcb0fb096ab,11
bb7a14e229b1c95156719c3d9552eeee,11
8e2b3afb420011ef0c88c9d5f11ea526,11
5b581417df4480f632484ba681e53944,11
7586919161935337bf6b6d7ff5779648,11
70849ca4f400aaabb62cb7462a6f1428,11
9df5750209b83567ec144eb299d7d634,11
e504a4e2efaa45cbff7e268a2c58c956,11
31ae0774c17fabd06ff707cc5bde005f,11
c5f7e746b7e6d07def6c0dae9903279b,10
c6a7539d424a8402232c2228d7a03c5e,10
26af45f5dfd967225a832838aa4e24a3,10
ad273c9eb54ecb4532de4bf75bae9e4e,10
b9a03475e6447e631b6799ec8274800f,10
525e75a6fb1454a2325ab1734bcec221,10
851773c885feb5e2da3b4f82bc2b17ce,10
1660ad786c27fd935378b6192a90b417,10
d1b9d4be4b6f9ebd85f8acd6745ba612,10
6eb94e1466490d327a09abf8f3552a50,10
3fac58ce0ad699020c7944d53c41329c,10
d32e3909cfb714fb2a6cb092c85b9c5f,10
3d621842b2ed28e2b474132480edac3c,10
de9727ca376d1be6ec121b110aa7954c,10
aac51c486b672a9850d59f3e84b1cf88,10
5f7300535881cef3b625fd683cf7d145,10
cb9fb4ca75d7ba8437480e8dde64fe98,10
cbf09e831b0c11f6f23ffb51004db972,10
c990d6cf976a5718aaedc539f383ab88,10
7a2d2949aea47fab95fd98d6c9f618b1,10
f435898e493ba0356019a0b1cb8b55b1,10
a0415d9b25ede3c4b1e477e9916ffc03,10
5b2e94f2c22b39ccc24d34ad0f669672,10
8bdd8e3fd58bafa48af76b2c5fd71974,10
5f26c1408a65b42a7224cd463bdf3292,10
9449f25aeaf531019b76999ea49a6949,10
acb6c2ca5c82411c1fdb88d5fd5eb95e,10
b2c97074649f92197d9387d9033dda5f,10
b6dc74ed30f124f95227bed4e43a3bed,10
fdaaf5bfda82b7b80535610c831b8d09,10
9c690ceacd5c66731bf443ea810195cb,10
2d42ebcda99fd55f6f4bc2f1ca035d50,10
226b05fe067266c59c15dae208213d06,10
6bbcb8924baf70b7fe2fe2097e8cd407,10
6b9b80d53ba3676eafe60268a810b5a1,10
f8201cab383e484733266d1906e2fdfa,10
ade45994b717ccee333492330fbf037b,10
0ff83046c3fa22efee8ecf291888b191,10
41b86b552e54e3a7009596125aa8b167,10
5ef131ac72773e5b3f6c0d63cf424657,10
2aa3443d7bf9d9bb11133f420d75e083,10
f44b6f775a2b390380e0e30b5c9d3eee,10
a13580f0e8f782b7a543885a0ef99f08,10
f9903dd0f812c7e771fcad47b6fff231,10
5a6a02f419701fc8c605af71d4fc57a4,10
e9c6969d40e6a3d2d0f90013165c2b98,10
9d39404483343dd55c7ae254494d8388,10
3c3017960b2dbd72711a61f0400aab8f,10
2f09f7d37a97956d11cc1a7cadd5262b,10
59cd88080b93f3c18508673122d26169,10
59cea8e446d3834393058e7e0666b6fb,10
05a940b4ecae36cadfd8e93bd9c43257,10
a2fa0bdc798ee84cdb08281337cf4fb6,10
1e483cc5c76fef08d3ca05f9a8af7d01,10
9dd59e43f0c9f0553244e8f9c2fb247e,10
1996942dc085d7773ba77a529b163cd0,10
b127efdabeffb5d559349c7b172eb75d,10
3d2531eccfbde1d7c8db7a3a12fb267a,10
d7485b33791774c36108f8c69602d48d,10
615005a3ef192c00c6f0e977cee3d2bc,10
39c763cca83e654764b7a4a650fb9b7c,10
89a51f50b8095ea78d5768f34c13a76f,10
fb3cfbc8a86f5d7fbb4d36b8df63f60d,10
6806dad1da97bfb5a9038eac6881f706,10
b16d3dadc47d4eb18be3d88bad0775ce,10
670a9dda115b5a88b18cfadee8de2332,10
2f4b0d3b9634b647d4edee577d7ebb7e,10
3e8bd881d92466e63ba9e3e809cd3c50,9
01c97ebb5cdac52891c0ed1c37ba0012,9
039b29ff3b3473435d0cd59040575de9,9
03a2a6dcbe45d639c4dc2a0d24769c40,9
04fdea0c111866e6cf812f1570d6b5bd,9
07de60b03d150fb3ea09eab5da5e4c8b,9
0b18d63d0cd1d723567903fd34a07df2,9
0bebbb2cea103a4a020c95d43fd7d754,9
134a288e7de827ec5ec62e3ec9c3a295,9
13fa2a6c6b9d0f43cb588d7c82117a12,9
1782ce2db72c3dda627d5e7c898104e1,9
1acde099eb406aa220b1169b188b42da,9
1cbd50a8c52e6cf8e315c5709fab386f,9
20b54c376b794ed028df09a3cd88e8dc,9
2379bdc3888025689a9deb7b141507d5,9
2dcf93836ae3ce0d7c93e2f10876467a,9
2fdde51ad3e12f297da656d4fbd5d0b5,9
33d677f27a69b84051204ee4ae76eaca,9
38102b031c2a15e54623d711bfc753d3,9
3d0cd21d41671c46f82cd11176bf7277,9
3d4824f20035949c710eaf111f869d39,9
3f0e48d209018b466fcd3bb4ccfeb520,9
402916f742e5c740cc751493d9cf5053,9
457fe919b032a3f7dadba6fb92cf7855,9
4e8dacf3d38f281ae26c3e0321d92d88,9
508808d438fe2ff972ed13bb8f4a82e2,9
54583ab379489add547fe47b628db589,9
5ab05b6d86d417796c69ffd6774ec832,9
5c3460cd3e8a984382ae254e7dd20d9f,9
5ee7fd217d08dfe5d3e2f51f96a12c9a,9
5eeb9c756d9780b96283e5a2ac6da334,9
6562efe88ce0826a4ca4f189f03b4b84,9
6c99c983ce3b6ba0ab813e6790e81691,9
7210cd29727d674c00741e5e387b3ccd,9
7813ea3ebd9411dc600b4dd01f7a97b9,9
7bcd7c5f8631701474db233ccf1c094b,9
7fdb0720c8d7c9075538b365dc8c3a22,9
85cc55e048b6bcc90c75afe7f0e72f72,9
8c0de775f52fe41590b376a3b7c50f68,9
8c5e007d7bd5693fa1386ffefbc99f6c,9
9198786624eaeb375793215cad26cfa6,9
9539213aa8e023c01937bef95dc006da,9
95b293867b5862941c9cd74f756a3c68,9
973f21788dfab357250f69a8dcb7ddee,9
9bc484c87d79cd4874e05ca182658045,9
9e6967d3cf386d284251784b18ccb485,9
a1bea7061f61f6fdd9a85a6325ba1033,9
ae45df84722b1d15c5f32b23a095746c,9
b18871c324516afa228a13e8f1ef0ae9,9
b2eecf5ea250510da76590ca79d60e5d,9
b3f19518fcec265b2e97af287725f981,9
b8578d2d823bd8e251f6fdd02b40902d,9
b87a7ea0c30fad2dd6781b74a0064859,9
bafc5aa11e413978be29040f51342e70,9
c0098efcf800861dcae589affca31408,9
c24173065483e421f9e5e7f599de101d,9
c35affa65afd250151285c5917fc1c8a,9
c500367424994318b9e779ff1ae9a330,9
c64a2aec32cc408a8a4c6d7c46017f91,9
c7fdb77fdbff3c41981bc52f787e959e,9
c840d3fdbba0790404fdae73d253b253,9
c878515173c84a492ebe50d6b493230b,9
cf8ab1616079e2793aa29d524df01bb1,9
d1582f4043306e6b91afa6a8a884f898,9
d29ba1220fb8634fa3a107e54497b8a4,9
d3dcf0604eabf0224fbd5948b5e02f69,9
d94ba08b99bedd6a5f6c875ecc4a6fac,9
d9e8c084b68fe958861d8f2c21202e6b,9
daf565f087a52def0fd5c5825b3661bc,9
e1b12447a7563944843191754aeb5562,9
e8dba4d70f7f2b20e775d09cae01142d,9
ea65d8b58316a6f2362f2a9e4b3e86ad,9
ea6b12bf9ffe2bac34602ec631d97a47,9
ead2bab70821ea148476ae9bc08548ac,9
eb3071b9f0b0ddaa2df5ea130f09f26b,9
ef30892870c278497523264be1be2241,9
f12d3c2a14729ae461b920c11fe20fdc,9
f326006815956455b2859abd58fe7e39,9
f35b3c613c4f7b2275f4185d0a3c59ec,9
f5f46307a4d15880ca14fab4ad9dfc9b,9
f9ec7093df3a7b346b7bcf7864069ca3,9
fac1a9017ade7bdc94058fc1c969f355,9
fe1bbc5feda5c8979a8a1b3b2512d5a6,9
fec6275253471ace26d209bbaa64cd0f,9
ffad1e7127fb622cb64a900751590acd,9
f205b1a3ca9a34e0f8a228bae6e4c7b3,8
e644cbadf7eeb30d0d29f335ce7d52ec,8
2009a095de2a2a41626f6c6d7722678d,8
4b1eaadf791bdbbad8c4a35b65236d52,8
07017df32dc5f2f1d2801e579548d620,8
f22a247b79dd22ecd91dc8e3b2a1b07c,8
4ef4c39cf3c24f326434cf0b2e48046a,8
89de2d6f23e9746ff309705b23581faa,8
c8cc60ffd415254af5d9b9f34f32c369,8
4eb61f060e7dcc1d5a80d806c35cc541,8
f25e239052084705e17a982bc600ab2a,8
49383af7ab774e4e8f3000f49c83dc4b,8
a1544b9ea0b2390e020537d4daa89049,8
fe1b067411b8c5066e962aa146ccee03,8
577719699805dd125d5b6fdde5943bba,8
eb72802c83dc7547529c9546d1a9b8ef,8
579891617139df7d8671d373f0669622,8
1dd33b8119b3cb1056ed5dc88cd0aaf4,8
822b63912576852aea9a8436d72317b7,8
0ddefe3c7a032b91f4e25b9c3a08fca1,8
1bb3812d5f0747a3ab7348f199001a10,8
8185694b58b2ba6de20fd41ae608bbea,8
1976a05ecf2996d6ffb7b5430e635fe7,8
2d2322d842118867781fc737e96d59a1,8
81783131d2a97c8d44d406a4be81b5d9,8
c7a0a13cbcf29d5ce51c8f80afdc0b89,8
184a67a8f9f63234d3a92340bbdb727f,8
293dee954235e4e4e43f129313625ebe,8
79565f7d5603b24ddf07ade262547f2f,8
ae8bfdbf1c2a2a2dee92d799db0a31c6,8
92d14edfb62ee5ae7fdff70b0f4e7233,8
ba6b4a237f92479743cf0ca06b67a9ac,8
32fdd5d44ecb43dfd6a24b9369eca144,8
c1ed9e3daf6154542826a6996af0fb8c,8
455c5640e8c5bd1b2ee85c0158f85727,8
10ff823eda2b032e2c93d17a7d294736,8
e8a85b5f3df47be0984c55fd4064dbb4,8
c6218512d16fcac0af02fe92691cf274,8
a06c8ff043abea0528ee44171e2140a2,8
439a47cc365d6e3bd526812ea9de3c29,8
b81e3a6c866a764974fe849821abeebd,8
c33a5c3c983090c8b78a28e65052a20d,8
ddd51ae8cda92f3995a51fc0f0f3eec7,8
13c2ed7698b3ca92dad49e849219da59,8
6b89abe95848c850399130d149a39b63,8
ec933281fb017b5020d06df29c3f77e8,8
b8114f2f589a6804810f04f99b36b498,8
55dedd83e501d8248880557d9073cbfd,8
15fa791d5e017f66402dc28c44480657,8
a478c7961d6a992065b24e63b366f90b,8
7b98de631987e26dd6d803490c43a13c,8
27a56ff04b34c2ba34ce6ba4d3b9d616,8
a36ac007a4d18f865c8d32c3b2402c2d,8
ff4ea69c2a729e83e63c7579e4ef8170,8
41b14765bd56c8ad10971074380f9c0c,8
e88c9b79e592e370d6bd852eeefbf057,8
e83c76265fc54bf41eac728805e4da77,8
4091f77d8c768fc3e81c20761471761d,8
406740ee611378a662d274c7d8c43c4a,8
404e1ba01358af4cd63f679b2c4d1fa1,8
4d600e08ecbe08258c79e536c5a42fee,8
57fe6232e67823593374a2281d7a8af8,8
5962468f885ea01a1b6a97a218797b0a,8
297d5eccd19fa9a83b2630071ff105e4,8
a5259c149128e82c9d6d46e0c1c812bb,8
8f580d36c1e9d6fbce95283403c7d447,8
6e0908ef4d4efadbc3cc2b74ea477cb0,8
e0eabded302882513ced4ea3eb0c7059,8
3492e68f37fd1df87f4f2f2ea247f445,8
6e1862e15f33d9994bc25922a85e1efc,8
3d39fbf22a665714baf62fae36029e23,8
bd149ed516d4c5d418d5781f8e18919f,8
4d0041cdbe51b4617d95c70b19decc74,8
e250d617a0ad591ba9bd663e584a895d,8
34f563c82a85b99ae9e6d60db5fc2e28,8
4cf490a58259286ada5ba8525ba9e84a,8
538caafddff204241cecbf3a02e6b3cf,8
6ee85be3693ed79a8e80718743d80655,8
3a490ba60afa30ece0e7d50cfe74a4f0,8
0aea4c6ae1505b3228ddf3dd7822ee5b,8
dace965ca58120f92f8d742a9fa1864b,8
034b9387752bfa309f350a70cd45ffa3,8
06532f10282704ef4c69168b914b77be,8
f1b93673502375d491780bb49d615dbc,8
cac63f48c38cd7d002a7e846dcd99a23,8
8a9260f2b0340411d6d2a56bcf4f7378,8
3968920b9aa752ab98f7d5888c9252f2,8
70b52a4cfc823994561b00bad161b4ed,8
5e105f5c9f63f5f1fd75d6cb942e55b1,8
d0d70d21e2234dd7cd3cf63fe414148a,8
87e24fc7052259b1f7f607d61c10d8be,7
5151aea44289d6c6b090ee31c2132508,7
2bf28e311bba65237358230cabac3f15,7
2c3d56f92f360fb89d849b84e8f50eae,7
ff1e15b778c700abdd4d239b81ac466d,7
2e0dba2da448400b1c11d7b4b22f32a4,7
2e7ea2aafec5835e781b21d6d1faf1f1,7
4c61e37f664c3c88aff092aa5ac779d7,7
2ff6b7bff164ef05590a52734e1296da,7
3076499bbc033a927bf4a8a41bcf7fd4,7
bc503e244f187939d10c92a5c8e378ce,7
48985c61529077fa4f1e38bcff0f2ed3,7
30c7f28fd3a5897b2c82d152bb760c17,7
312ba1d77e9c332ef21f9598b7f64cd7,7
dc7192adf8ba09569261f4a8d576afe0,7
89c127985a8b130cfa45c1d36764017a,7
de66a66f2dd06bb9ec37aa96987466a3,7
4049512728d969bec69f84088b012416,7
3faf68a3b0af94b10bac70d86077be49,7
3f9c56764fabca627406093dcb3ef0b4,7
3f9be91358837bff69df67edfa3e42e8,7
3ea00e1dea2b0659dbaf654735929220,7
51ed72984a04e5dd35c2b27e77179038,7
e70053bf73d1b5863932e53a9fa47496,7
86ff3eaef0267069cc891a2ed9d10a17,7
39d61be7a92eb77b7da367bd4845bc0e,7
3985a3c45be355a4c57fde108bfabd1c,7
e3dd723429d1b23614b7fa85e2c7a853,7
bd4431c1a8dfa744b59e1e2a8bc99b9e,7
e4ebd3f87bf70440014f07ddda7fbe03,7
fa14641f57b655e933124a9ea49cd7a5,7
e58a5b390e28abc0b216cfb0e07d27d7,7
8603f0038fe0e52fedd3382d266723de,7
35fb511489d9ee3ee27a76debce9df06,7
e603cf3fec55f8697c9059638d6c8eb5,7
37dd29b36c458d82f74a953c40c43645,7
9a1aea68d3efa00862ec88c0768037d0,7
be9a160a9011f627c3e121d076c1ec7b,7
9a03a4e9eb0b947652fae4f6121a3f5e,7
8378eb36b6b70c5734e83ad7b8cdc3b7,7
a414555ce331b8c8aea4a9cb8395194d,7
c03121937e54a93fcc1825c3098bbb6e,7
0e982cff76cc0579f632cea8a0e38c9d,7
c157bdeedcbc9a8e3c8bf0d87ff24428,7
f805b96fa705ba7995a221f1749dc141,7
112453736dbe3889cfb74e1aaa0ba0c1,7
7ecef8194babfec876ca720714327841,7
b67d6c666e8dce1d078c882825e12704,7
7daca0837f033a41a6f3428c18657533,7
13f57c12a00ed4610db646b913a7f5c6,7
7d7d2b7a51328016102d4528c411d630,7
94b9108d4b637ba65bb4f1e53cfcf8d8,7
c447f8dd3ed213f291d65ef074a268eb,7
15ead3a5037a918ddb520dfe39a3d2b9,7
c522be04e020c1e7b79f3acff36513d5,7
c54679b132454625907c773d273d4126,7
b7ed9fb14c8eadb37adb9c45d67ab0fb,7
78a4d36f65a019172c6154468831a69f,7
1b45169b635ef59425637e9a33eb5fb3,7
73b8eb4a9a729d4019b24ed1be748cbf,7
7354220fb240bde543b3c40c060d41e7,7
f3295428338a40977a03f555246a70f4,7
1f867308a0ce13133a4e639ff4de0c02,7
c8c1bea22194a4eefa2dc9a9fa89f536,7
c8e135e7b21ecbc36c1153a29d2f5a06,7
0951a6e282947e09cd47969f4ed0b47f,7
71271995e85f5b8530be99ed54a91b89,7
70bf57d811208f8923b41bbd499a67a4,7
20a8b0dc55da94fe74d112082427c84f,7
abbf6046bbdf1028606a5bc7f00c99e7,7
6da1992f915d77be95d7fa48b36904af,7
26bad72add1f86e08a776ce4ffdaf1ca,7
ac6417315ae5da8f9a38ee11de6f7780,7
b1204cfda1d4948679db3cfc0d3cb95c,7
28405831a29823802aa22c084cfd0649,7
6989574bd97d9773f10d232b6c07da59,7
67225bff54a172ff67579aaf583efd78,7
656591be56071d4c9ef4e5fee78a578a,7
651fe66032c9520ee5587f694908040d,7
b3b17aab11f273023a5f22ca52e1eb70,7
64b87978a11c1ea7501a89eabe8c2c1a,7
b248792ac0b60ec3f93d80af1b4fae47,7
5fd924b4836098a5be0ecf81ba054ce0,7
b274baf5bbd142410eb2958cf685d684,7
fadb07c842a2aef5d5a676b85f220e71,7
5d378b73ab7dd6f0418d743e5dcb0bd1,7
5c030029b5916fed0986310385ec9009,7
ed859002ad59dbf8cf3602696a6c3000,7
5b35136197710e16ac5e7b7c2bd4ea85,7
5acd070dd3fe441bbb2ec1f1ede515ee,7
8f2b51a30523cdecddc2f179f351c7d6,7
fe26f3ecb51a15e6d8335cd92da42562,7
d2f3e277560ed4c6361284429b00f037,7
a63bfbaa882c8f4542891b4e2246cc7f,7
2b03ac196f5ed62ac483960fe0fa3b65,7
55029529919c0123526150bd26ca8f20,7
54aa8463e87776b5612f4bdc4bd5d4de,7
fa3a0b5aabb344b9a92e3524b0202123,7
9c7fd21e0aa159b20da593371f08ff7c,7
d594982fd877af63ace38ea1fca27c76,7
d5b9a084373da994a6e37f732169a853,7
8bd0e3abda539b9479c4b44a691be1ec,7
52a52b9f656520e99716f5bc40f661c8,7
71592660bbcb6a4664e97b6f8b68babc,6
714b9a1332840f257b49f476bea4e341,6
38e6dada03429a47197d5d584d793b41,6
35857757f553273b1056c1cabdace7fb,6
52f976b17ea7f2f087f56dcc419328f6,6
ca77545ca4d2dfd1431bf61334e2fa3c,6
ca7c6bd577e559472af1c699de9e764e,6
ab3e0c171fe84a7ba7de130f19cfb485,6
52ac6f920b7280e4c6d30dd94de6259b,6
9aa388272ee334b6ae07bc73706e254a,6
e45edf75f568ed2f93f78d060e246e25,6
9140bd1d9de28b197dce077bdd687438,6
d6b664fa0667064c6d76394e7848d790,6
e439f7176d763f92de325271111b2fd5,6
3afc536624bc2e65bddfb5db33cc01f3,6
0570350b23eda5444f8d1d9544932058,6
a4b6b9b992b46e9ef863637af96e04bc,6
6e4a902d1054e4e17aa6eab87fac1c75,6
3d4b1ae7539303b5704493798893e82c,6
515d781150feed28a6ac091bb0e3cb8c,6
3dfd3dc96f7f8598eca74e9ac8a2fa31,6
8b2d4ab22f42c5cfc338b846decfda60,6
d9d43faf741ceaa8da52fdbb81d9e0e3,6
9c1c0c36cd23c20897e473901a8fb149,6
3f2af2670e104d1bcb54022274daeac5,6
0ad80de75c811326389cfb1daba7d45e,6
89ad3263c0931c47f976d7c5778e60f6,6
2ba91c7ad80ff88b23b7db823b43c233,6
2cb6eb1b7185064167657fa09f541105,6
eebb3372362aa9a46975164bed19a7e7,6
3364a91ec4d56c98e44174de954b94f6,6
6b803197e03abd5056b4313306b4f29d,6
28ea411b354f14b1a494be4e79f0ce02,6
9c3c24eca51c52b91c1de727d2a2ae06,6
8fbd63429be6d3e5e6d1a709b6464802,6
68ca56ce86830f3d31b1b7ec6a54da3e,6
6879c4d287a8dd06b11f54ea8f78e4da,6
31be790e64fc99f8ff48ec2bd18a3104,6
6824a69c9ea0313eba299dd4a2dba09a,6
6750d71153f00fc58829af2a8ef1bcf1,6
5795aebfe331fbcd02a2c4b679fb7952,6
a64e44665225d19dfc0277eeeaaccc57,6
eba88037e1dca898cd02881f67ced679,6
a5dd1946fb63ada8bcaa0c9cd8f11e22,6
52092ddbd3a58c450a4459bf051b2287,6
50770d25768b0486d89be26afca3108f,6
0307f7565ff85b299b6e5ef162b1b1a9,6
ba6ce6de456f6c11d08c17701ba5c26f,6
633ecdf879b94b5337cca303328e4a25,6
6219ba2359cfb97f2e38fd4c321eb309,6
14ee35374a7876217954b5fa08e50463,6
152ee17e4c8aaf53dac99f3462e4999b,6
edd066cd02126d7800f9b66e980e9931,6
9ed65337433adfbedefd23dd76eaa494,6
c3fe93ba3085f92855c97e57f38c8c05,6
9fc70243fb26800cba56e8f014797004,6
08ad4ac1388e4420ca531c3edfc46198,6
a67780aba9dd436e7ac0aa1f889e73ec,6
d8cf3b6a2151949f930d0252b180ec42,6
9da1ca0bef29ee170e541927a5aeabdc,6
55c96925041a14097b6a7825554f4ad5,6
c5e60e39c0f42b8e827daa13cff74afa,6
edc518ba25576a0188a0e8f2c3af186f,6
c3aad7dc65449ae90a5e9c3c6c1e78e0,6
13511db12ac61e2f89c53b72a944a60b,6
7f40d06aa0b5f1aa4f41af8c0480e2ef,6
c0f783394e37cd9c9d7f5f81141450fa,6
f8d5c7085db9a4ad2b8c1ffbeb2798c8,6
af7cdac9d9897cddead9c6b08976c642,6
2ea0861cc19e94cad86438c984c52da4,6
78744a20ee2f80ba64f6804c25def2b8,6
777a0c55737f34ffeb78010f7542ab41,6
80f2cf9abf6b5a0e5c612b5eea6646e6,6
c70a353f02429c00775a46a75fb787da,6
76c47a299e4a8fe992316a85865acbe9,6
186cdd1b2df32caa72cfb410bba768d3,6
9261d76c62caaf0b24677c2ceb7f8f20,6
a254c682cc01e119f83530446f1df9a9,6
91f5779a8731baca4809fdeade81803f,6
085f6f7e049c996695fb2074fe38d45e,6
bfd938b22bc99bce1ae60dc602889f52,6
55c26bcb609f480eb7868594245febb5,6
0873d9f8f36123f8d910f4760e788cfb,6
74871d19219c7d518d0090283e03c137,6
0e44d110fa6a54e121cb2c095a77762f,6
b586cd24c010a13916af621b0325fbba,6
ae7ab174effdead6c241e547e4ca13f0,6
f35becee938e982bd615edf8ef12bcfb,6
b29d3380981c51df13fc6fbe87e1763d,6
05feb94f19d094d4b0f9281f0b1d4c99,6
fe87f472055fbcf1d7e691c00b1560dc,6
0bfd0b434243adc5c2e1aa6baf19c6aa,6
d5c530f4884a75ae0dba9c148718d278,6
b8a0adc91af209270c2c725168eb00fd,6
bdae679a9b282249bc23b9b69dae9a99,6
d197aa8fbc64087f61984deef05f6227,6
365e4bce19bda0082c3d15d83fdb8bcd,6
5d76d80a2f5f39c891b996a1bf4c9853,6
38874e327ce94d11390b96eb42d61928,6
2bd05d410a8fd26dc4184a15f4f2f588,6
f626e15b7314c267e4429010866f70e9,5
a08692680c77d30a0b4280da5df01c5a,5
9d489893ff6af05029671b785f54b998,5
fc38b5dceee1a730fad8853453437fbd,5
9cad4b68bb993ee401a3c5aaa2bc26dd,5
b4b447d715f9ab302a188fb43d3e96b3,5
9ac4f14370b1e24ddc58be041b7f99df,5
b566ab0ef88016e00422755e305103c6,5
9853a239ab7b7ebbdc3a21248d5b8e1f,5
97e995629983723d11830a829bc2b246,5
97e4a63591ca439a2b8b7efd20e6e19e,5
94ca168e8bcb407ab85c5da308863027,5
9485a23c0430ba1d58d359391606fce6,5
b76a1f8356322f12529c37b67d5c96c2,5
b7cc6c5e001441ae8cdd5c69a480cbe4,5
fc59392d66ef99377e50356ee4f3b4e1,5
90b36c5aeb728d5504a39f435bef0c5f,5
901b460cdce0c64e471230d7f2f9f3a3,5
8fe8786ee000001ab51d030dfd4a7bf1,5
ba6b68b55fe8704377a7d43c8e5c0185,5
8fb791022c1fc8909664f48ab7dc636d,5
baa49d93c8c8841e27400a300f5d74b2,5
bb2afe2061d53c6968aa0cffa233a8ec,5
8e34331b7eedd03be4e5d965c1956225,5
8c3b533c63cca56240f94f1e3a6b18ef,5
8b87cd0d43d49b9bdf40f56229364d59,5
8b655f0855926bcb49f5835d38dfddf6,5
8a40ae794fa3f9892cee24bd5af0488b,5
bca9230d3bbb4efa51872bf605a2f1ad,5
883dd81e82754ac2c65e9790a7db8c9a,5
866558b3bccef2dbc6d29a2b5995016f,5
bdb3edbaee43a761e2d4f258dc08f348,5
bdf0d02d36a1d839d0c39c4a887cdd49,5
83b08de96980757220871b31bf6cffca,5
83353a83fd769dfafa4f21a72b15e3e5,5
bff9deb0ec77d437f3305a79cf25529e,5
8060d731897e33b5c5ae575ce1e209e1,5
7f35f9daf223da737b78738fbae4d977,5
7df1fc11cc5cbc518b39faa60cf5d67c,5
7d7866a99a8656a42c7ff6352a433410,5
7d294cf9a6a69dc6a0c3e540fff0e039,5
c42fd8e4d47dfb18ce5222f2dd7752f9,5
c4f7fee5b0db50e87766f5a4d1b1b758,5
7b8e8ec35bad4b0ef7e3963650b0a87b,5
7b7ed56ae755e2880f2b69632e839c1e,5
c53bcd3be457a342a97e39e5a9f0be22,5
7aa538dd6e114e503a2e6154ea352253,5
7a9c12e235c36247c3c81f50d6ea9cea,5
7a91bf945c6fae0779f1c61ce97fe45c,5
7994b065a7ffb14e71c6312cf87b9de2,5
079d295dcbf06ee8bb1b65ba964eb2b6,5
762fafdaa57a532ee0119731697579dd,5
75a4764c108403a7a0575140cb22287c,5
74c7dec0a384d8a05950e629bd23bde9,5
0791d9fc1e30678ecf03d3e55fa108d3,5
741f8c587cb4248ebc5b779a0e8e0e51,5
725af026f869236a8dd0ceb98564d156,5
717b78b0950b51ed00b1471d858b0edc,5
70f84699be677ec988d1fa824aef7d90,5
70125af26c2d6d4ef401a1d02ae7701f,5
6e4f5ff6b086632ba8dcb558fb10249e,5
6e13dd869aa7185f601c941423abcc8f,5
6cf476a4ca74498db55cbccdaa9dcfb6,5
6c6e3d67f969468f3bfd33f827a31222,5
6bd69102ab48df500790a8cecfc285c2,5
cd843d4cf8ef32827de0396605163ba3,5
6861de0f40cacb0602e473c51639f980,5
cf1313c6e2c01c2f4b014f97db4bcd2b,5
63b9ae557efed31d1f7687917d248a8d,5
606ce7768feac12c5e8bd58db8b08f0f,5
5f0057b677eb963672bf05dfa3f16c34,5
5def4c3732941a971cba8fdee992ede1,5
5dc203c7b84a0e71e878a179de05fb9a,5
57df9869a600bd6b7c405f2a862eccfb,5
5721089ba9214e80074f27d5a03fc0eb,5
56e361f411e38dcef17cdc2a3d99628b,5
5566627eab3fe93fd6ee08798226101a,5
54219883e72aad869adfb2a54b7bfa0f,5
53b0300ca793f9834cd69c0678d35ee8,5
534a01cc6df1e034e05c32028a291fa2,5
5236605f4d4b0b3e4df85b850393fca0,5
d79e8478eed9999493990b44955fb22e,5
4d232b78ab7ef10393dc3807d827bc0d,5
4c1c7281388a33dd06daac44f9fadbd1,5
4bcec44888b30ba9001234c534716d3f,5
49cdc90518a4f82676b38b3c1aa43ff6,5
499ec63c58e51296c9cf57edcfe1c8a8,5
46ef1a25845fc051c2998d878354810c,5
427165bf50f8ca07efc7bdc2bfcf1688,5
4221a7df464f1fe2955934e30ff3a5a1,5
41e0fa5761c886a630994a55c12087e7,5
debe6615cd90cc0c2eac2b8988e1f628,5
3d01d1c414c44b5943a09619ff3853cb,5
3cfa1358a6caa965278721344c8d76f2,5
e2a1ac9bf33e5549a2a4f834e70df2f8,5
3a4127e1ba7208ea37044c5092aae170,5
397c4d0c005b6f41f90098ac724e28cb,5
392353362d22cc2c236e1ee81ff19890,5
3903c788ded8dc03b5ebab37a2f3e9a1,5
38af8acfd46ac4a7bf754e8ca6736664,5
e819bcfade7b5d88a27325eb6cfd62c5,5
33dd941c27854f7625b968cc6195a552,5
33cbda8716511e27e556dff9d8418bf2,5
32f1bb9dfa65bc7df5c0d9d95a616be4,5
31eec405c9bb71dec8e2629a92e764fa,5
